name	domain	phylum	class	order	family	genus	species
502805f7aaac8ec5d50af54942a2e98d	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__uncultured	s__uncultured_organism
6a59a572a9583b296f153f9954cf6844	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__uncultured	s__uncultured_organism
8db041792488eb50b7211cb3b0d90009	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__uncultured	s__uncultured_organism
a803c497ed98baa4344898af74e292a5	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__uncultured	s__uncultured_organism
87f49079997e8e8d579e6d26b48b19bc	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__uncultured	s__uncultured_Eubacterium
e9ec9713fbe8a6fa580fbb9516a0105a	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__uncultured	s__
25cda30bcaf1c6a8794e6ff4cf509178	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Tyzzerella	s__unidentified
4e465bad1e89bef8aae6ec1b781bb845	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Tyzzerella	s__Anaerotignum_lactatifermentans
585ed84c0a6623dedf0e4a5fa658144d	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Tyzzerella	s__Anaerotignum_lactatifermentans
2ba11ca610d04b5dbbd89989d82afa4c	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Tyzzerella	s__
165806afb7d3b45bfcd6b74733b6c537	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Tuzzerella	s__uncultured_bacterium
11adb33079d6e235a52674e3be522dbe	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Sellimonas	s__uncultured_bacterium
6b9d61605ef5639baf232089e1aa0809	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Sellimonas	s__uncultured_bacterium
f2ec131ddf51601180c059c2b961e467	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Sellimonas	s__Lachnoclostridium_phocaeense
92df97185b03c9d596c2934ee9013616	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Roseburia	s__uncultured_Roseburia
a3de75558d739dc608389d4524760780	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Roseburia	s__Roseburia_hominis
33ef6ce262cad376a03fbe7e041a7424	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Roseburia	s__gut_metagenome
40951193f96c5c2293048c93b7190f03	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Roseburia	s__
bdeda4a7e4f148af89e65b0e0a5fa75a	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Roseburia	s__
c944d5ab4c64b57e2bdc8c4eab8ff140	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Roseburia	s__
ccd6d162267a7433769a6bd6597b68fe	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Moryella	s__human_gut
907dcd4b6e724b674df776af89014a9d	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Marvinbryantia	s__metagenome
1df14dbdf735a496aba9e87ebf5b2922	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Marvinbryantia	s__
7c6791e1308516477dbf0f1818d78bcc	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnospiraceae_UCG-010	s__uncultured_organism
e5c827e129703e76eed539feae7b7b69	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnospiraceae_UCG-010	s__uncultured_organism
173e70dcf8d551e5362d6daccd8f3d72	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnospiraceae_UCG-010	s__uncultured_organism
78f633531d04473974be490ee0cd990e	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnospiraceae_UCG-010	s__uncultured_bacterium
253dda7b636b94d1b2b494f0ffdd9acb	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnospiraceae_UCG-010	s__uncultured_bacterium
a6f1887e35c427d0999cc5cbd9033e06	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnospiraceae_UCG-010	s__
1f9b880219890495c1c48a2c028652b6	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnospiraceae_UCG-004	s__
48c92d566522a784489e19db7eb7ac31	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnospiraceae_UCG-004	s__
336bbb3ce2d9b955f126cca0debcc8e9	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnospiraceae_UCG-001	s__metagenome
72f3f7b868079e7a37564cac12032cb3	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnospiraceae_NK4A136_group	s__uncultured_organism
e38d16c7096c359e65ce34a378537c2b	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnospiraceae_NK4A136_group	s__uncultured_organism
4db3fe898f49f71111a68521ae1f8ac5	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnospiraceae_NK4A136_group	s__metagenome
1c0c03d5d81c2ff7169a2a529bced877	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnospiraceae_NK4A136_group	s__
01b2acf6d83f1c561668547a2407c6a3	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnospiraceae_NK4A136_group	s__
fd6bd1020e0402b0d86ea6f4d3c71588	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnospiraceae_NK4A136_group	s__
63fb29a6bbe6919b67cbbef6ca5c443c	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnospiraceae_NK4A136_group	s__
caacb201d8296f9fa5e7eb3b35a906ab	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnospiraceae_ND3007_group	s__metagenome
7d0702feb6733311d9d5d8d6232dd4be	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnospiraceae_FCS020_group	s__uncultured_organism
efd737ccf1f22f12f570b6a4bf028900	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnospiraceae_FCS020_group	s__uncultured_organism
6b7676b1fa2528d4b077d0b6ad6e3bd0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnospiraceae_FCS020_group	s__
4647e223e1252ecba179ab29bbad40e2	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnospira	s__uncultured_bacterium
260482f5bcd83cc958302892fd70b60a	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnospira	s__
b7236a67935a2dfaccd763963c6f465c	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnospira	s__
25dbeb5b5b1d6b24018bd0bc62e95246	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnoclostridium	s__unidentified
798cb0b1245da9d98c01d3be91246abf	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnoclostridium	s__uncultured_organism
49453f15621162cbc2cca25d18d675c0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnoclostridium	s__uncultured_organism
2f71b5d6e03876e2cb5d1725058701c6	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnoclostridium	s__uncultured_organism
a2251fce3f89e287b3473693b25f7ae5	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnoclostridium	s__uncultured_organism
1e3693a275cdc7321fa82b476060fcb6	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnoclostridium	s__[Clostridium]_scindens
28e2ed4a1ac81411f694633afa501d86	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnoclostridium	s__[Clostridium]_aldenense
bcf9c596a4b9c1eb048fda3ca4e8bc8c	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnoclostridium	s__[Clostridium]_aldenense
fa46ef568d9553ba8837a37bf2faad7d	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnoclostridium	s__
2fd413e3e6246303e9c48a13d3601614	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnoclostridium	s__
134b08086c515acec0e319025595bf04	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnoclostridium	s__
f064b4f54013879a5ed98f57636827b3	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnoclostridium	s__
cfdfa2b97f0e82f246cb300e355f4a30	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnoclostridium	s__
12ce47c9a0dc813a4d44cc12af3c2177	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnoclostridium	s__
458935fe78dd9e0ec45bb1d02d643a95	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnoclostridium	s__
f429e201e178287c18b1047d7c3174a7	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnoclostridium	s__
0283d8154c0d1157bbc78d12b31f5b8d	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnoclostridium	s__
28d8436468c18e5223c0bb7de24a1066	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnoclostridium	s__
612cac1f0c72038fb0be2fb305b74733	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnoclostridium	s__
2a809dadfb26c0da306122140adb67f2	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnoclostridium	s__
1fbb8eac35537d0d372de0c9d46090ae	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Hungatella	s__
ece065a0c71d0fbc8db788fef42b34e1	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Fusicatenibacter	s__uncultured_organism
f29dc3f3a9f30542cb7f6ed62f909d1c	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Fusicatenibacter	s__
487c9b202ae315353c63bd7eb57ef854	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Eisenbergiella	s__uncultured_organism
497dad325d87acc086d23419fd0e6f9a	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Eisenbergiella	s__uncultured_organism
966d4b0fcdbbca3679b244bba077ae5f	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Dorea	s__uncultured_bacterium
0032a37be3c467db603ce993c9cb26d2	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Dorea	s__uncultured_bacterium
03a1f9cef967918dc4d625f838428125	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Dorea	s__Dorea_formicigenerans
95bc6123b56e4f85785667a046bb10ea	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Dorea	s__
a13a2d849190a1cb8ecae12b68377ab0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Coprococcus	s__unidentified
705119196fac2e417aa4aa36cf29c820	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Coprococcus	s__metagenome
caf0015222d119c243a93e852f55f832	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Coprococcus	s__Coprococcus_eutactus
8befb363e8b8788a657e33b56680c0d5	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Coprococcus	s__
7e4239f642d2d5f73eca9ccabfa418f4	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Coprococcus	s__
539afbd686d80a41fb4bcf5f2d94ad39	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Coprococcus	s__
f1bb1c8399968cad6f8e179e9fccfabb	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__CAG-56	s__uncultured_bacterium
acf28b69aa6561f3daca53a918ab062a	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Blautia	s__Blautia_sp.
4ec4a134e420937ba0579397330858dd	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Blautia	s__
3dbcbe75dedcd34252a07a3253f8848f	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Blautia	s__
6529e60da533a678db33d0b3f89c9a0b	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Blautia	s__
58032cf2f3a5e00a36f49c9f6affe058	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Blautia	s__
9a287bd402ab677b3ecf4c1d7a71876a	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Blautia	s__
8bce1e8a25bcc9a1c3164fac21d7c821	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Blautia	s__
e8017b685e6e978e18aa8f2526e37a87	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Blautia	s__
79f4e9c738a64aac0ed70ff9c928d678	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Blautia	s__
0eda8ed8706630d28b54c44f15f5e16d	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Blautia	s__
684fa54bbdd6ea11b7af40371b4ab125	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Blautia	s__
8b94859dcaf174cbeaaf2ea1ba6674cf	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Blautia	s__
a0c56d47e993ebb2761bb154961d3888	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Blautia	s__
53123f7465729d8e1c36486068ef8cc0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Blautia	s__
b6a32b8afced7695fb5060a5fa5fe7e5	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Blautia	s__
f1c47e34d8095048a7061c71f07ad7c2	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Blautia	s__
ea3506b1329550009e9b656cb41ab5c7	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Blautia	s__
7309b036bb8e2dc6a8de7d4fb1999f10	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Blautia	s__
4c533003f391868308f71555a3a5a6e6	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Anaerostipes	s__Anaerostipes_caccae
20f44242278a5d115bc731817f47a4a5	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Anaerostipes	s__
b50cb170f3027cb046c27180695cb13e	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Anaerostipes	s__
6d8345414f9df0790eb1e28d4defe1bb	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Anaerostipes	s__
5f41d5e4adb96e83ae3ea6293d79313c	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Anaerostipes	s__
7a2a97ecb7b192c1f4aa166cdfd964c9	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Agathobacter	s__Eubacterium_ramulus
45e7723852a11d4ebaa159996e77eced	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Agathobacter	s__
c6e42d4b44b498c9f243e7cbed929a73	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Agathobacter	s__
6630d0168f4aeb914011b810e0cf24c5	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Agathobacter	s__
a7409d67d25cfc2f6eb9375f7a030dd6	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__[Ruminococcus]_torques_group	s__Ruminococcus_lactaris
5156363f019ac07be6608846742f31db	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__[Ruminococcus]_torques_group	s__
6e54534204c6733fb869964763e80316	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__[Ruminococcus]_torques_group	s__
c0af853bcaf277072f0904cb80773d4b	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__[Ruminococcus]_torques_group	s__
92c3f8fedc62076c4b996856c8334fc3	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__[Ruminococcus]_torques_group	s__
2e2aa7397d3da6ad602eac5d2791a23f	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__[Ruminococcus]_gnavus_group	s__
d8c5e4e539d2284dae5709180751187c	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__[Ruminococcus]_gnavus_group	s__
14cd467334119afbadea0fff4eeb4304	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__[Ruminococcus]_gnavus_group	s__
52a5fa2d3847da59d3cae39fd0bbff36	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__[Ruminococcus]_gnavus_group	s__
23171cf246abdb3b376786250eb999c9	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__[Ruminococcus]_gauvreauii_group	s__
dd8c01258fa68467ea7f284231c16a37	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__[Ruminococcus]_gauvreauii_group	s__
c0c56f893978798d32339b4ce0d01bbd	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__[Eubacterium]_xylanophilum_group	s__
d64df1dfa50098112e4c5229f81499d2	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__[Eubacterium]_ventriosum_group	s__uncultured_bacterium
749e15821673796616c9a58d8f5ceca3	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__[Eubacterium]_ventriosum_group	s__
7cb85d1f51ae24467165076cb6492567	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__[Eubacterium]_ventriosum_group	s__
0dbc3b253d82ba703c41675b699b4d06	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__[Eubacterium]_ruminantium_group	s__uncultured_bacterium
9d9ec269ab889187e1727351310127d3	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__[Eubacterium]_hallii_group	s__uncultured_bacterium
c9c241f23ada075e9c211c8920e6d4dd	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__[Eubacterium]_hallii_group	s__
b27ddb7b506950ebdde7816a4f6c8855	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__[Eubacterium]_hallii_group	s__
e3f07aa86859e0dc8069b12c555f09b0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__[Eubacterium]_hallii_group	s__
b6532325b0368def64f27c847fb65c81	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__[Eubacterium]_hallii_group	s__
99809668662c3a4b2216c96e5cf6a059	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__[Eubacterium]_fissicatena_group	s__
8604bd99abb3062f1b9efdf9b955202e	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__[Eubacterium]_eligens_group	s__
a98a6b4fdc2d2fccc4df866b8d6a678a	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__[Eubacterium]_eligens_group	s__
215b75cf7b7c78df305c01c0d2ff826e	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__[Eubacterium]_eligens_group	s__
5fb48bd5e00655d8ac3c224de8a0c9bd	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__[Eubacterium]_eligens_group	s__
46d1c606ee6d668e3a2410ba8662262d	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__	s__
d6621fe27ae9f42ac3fd09d02d4f690d	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__	s__
4a87e5c0b2b3c6e1e7506195d7c03e48	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__	s__
e9f79e312f6b81da9c784cb5d68a4b9a	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__	s__
8f0728412355039a3a2189e3b94f462a	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__	s__
844a0a4fa426e174f2ed431537436e63	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__	s__
0c3c88d7fff0c0752bc5dd94ae60ac62	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__	s__
deffa23cd73c3631098872455380005b	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__	s__
b8a16aca8319e08b06a2ee85eb79f5ce	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__	s__
4a2681d69f459005aee38dff5220e362	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__	s__
a8eaebd85948a7a5256a129a07f24d6a	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__	s__
b423ead56f7a811355dd1f76622146dd	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__	s__
0e34c2b11a684afda69a1d2d6f529087	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__	s__
9624e52e85b265ee3053ddd4d828e198	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__	s__
9cd44b40fdb0eaa7c7f14c354d2ab5bf	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__	s__
438d838034c31930765af2e00317b057	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__	s__
93cb51cc340dbd4371f906a586a61589	d__Bacteria	p__Bacteroidota	c__Ignavibacteria	o__Ignavibacteriales	f__PHOS-HE36	g__PHOS-HE36	s__metagenome
8e49a599a6bd37c4f7c034240465b76e	d__Bacteria	p__Bacteroidota	c__Ignavibacteria	o__Ignavibacteriales	f__Melioribacteraceae	g__IheB3-7	s__uncultured_bacterium
1681c2072a97f1a3b082869cacc0d581	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	g__uncultured	s__uncultured_soil
ca4c39eb1e30e781d1e34e9afb4e0853	d__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium	s__Fusobacterium_varium
177e2bb545ea19ce386132219ad2e047	d__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium	s__Fusobacterium_varium
7458e73fea5caed1bd282679edba3eea	d__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium	s__Fusobacterium_ulcerans
ab12b1176969ab4aaff89bc043cb5dfc	d__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium	s__Fusobacterium_ulcerans
b8248b5f63a1af58623a048a97656942	d__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium	s__Fusobacterium_periodonticum
a2d891393321cfc74f404db44c83aed8	d__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium	s__Fusobacterium_nucleatum
